time,ID_PRODUCTO,COD_CLIENTE,FECHA_REAL,VALOR_VENTA,VALOR_FINANCIADO
136,4330521,207663, 12/08/2015,1300000,1300000
124,4327368,105437, 31/07/2015,1300000,1300000
129,3891526,431853, 05/08/2015,1000000,1000000
138,3310571,436544, 14/08/2015,1057000,1057000
138,3222771,518796, 14/08/2015,300000,300000
135,4330342,120892, 11/08/2015,1150000,0
135,4330342,120892, 11/08/2015,200000,1350000
135,554770,524185, 11/08/2015,277910,277910
138,4331619,831922, 14/08/2015,500000,500000
138,4331547,829507, 14/08/2015,250001,0
138,4331547,829507, 14/08/2015,420000,670000
148,4150002,431763, 24/08/2015,469900,469900
148,4256490,164256, 24/08/2015,1016616,1016616
148,4055842,539820, 24/08/2015,349900,349900
148,3879398,251896, 24/08/2015,1169000,1169000
148,3561251,240333, 24/08/2015,395900,395900
148,4322347,254866, 24/08/2015,431300,431300
148,551076,573257, 24/08/2015,253900,253900
148,4335647,231811, 24/08/2015,1334084,1334084
148,3603528,259350, 24/08/2015,699900,699900
148,610007,533356, 24/08/2015,890000,890000
148,644525,624844, 24/08/2015,789900,789900
146,3564637,445789, 22/08/2015,1200000,1175000
138,3780920,435844, 14/08/2015,509000,509000
138,4331746,429937, 14/08/2015,1280000,1280000
148,4335639,527267, 24/08/2015,1598641,1598641
148,4029371,235293, 24/08/2015,199000,199000
138,3765376,436991, 14/08/2015,1230000,1025000
138,4331759,437031, 14/08/2015,1349000,1349000
142,4332414,170127, 18/08/2015,888000,0
142,4332414,170127, 18/08/2015,702000,1590000
145,4333775,446151, 21/08/2015,1280000,1280000
148,590134,580681, 24/08/2015,312499,312499
138,4331505,437298, 14/08/2015,1000000,0
138,4331505,437298, 14/08/2015,250000,1250000
138,4331500,436875, 14/08/2015,1280000,0
138,4331500,436875, 14/08/2015,249000,1529000
137,4330973,97885, 13/08/2015,565000,565000
142,4332280,437233, 18/08/2015,1600000,1600000
143,4332796,561342, 19/08/2015,800000,800000
145,4333988,833208, 21/08/2015,1555700,1555700
129,4328522,449518, 05/08/2015,1150000,1150000
134,4220742,436674, 10/08/2015,497000,497000
134,4329853,188209, 10/08/2015,623000,623000
146,4334495,637600, 22/08/2015,240000,0
146,4334495,637600, 22/08/2015,1000000,0
146,4334495,637600, 22/08/2015,460000,1699999
145,3740208,497825, 21/08/2015,802000,0
145,3740208,497825, 21/08/2015,266000,1068001
146,3798060,458536, 22/08/2015,380000,380000
138,4331623,831950, 14/08/2015,799000,799000
136,4330485,468313, 12/08/2015,1000000,0
136,4330485,468313, 12/08/2015,429999,1429999
136,4330482,471536, 12/08/2015,1092000,0
136,4330482,471536, 12/08/2015,350000,1442000
122,4325946,481674, 29/07/2015,1097000,1097000
139,4331608,243301, 15/08/2015,380000,300000
143,4333098,803416, 19/08/2015,632000,632000
138,4331608,243301, 14/08/2015,1200000,1200000
138,4331616,194769, 14/08/2015,1360000,1360000
138,3077853,289422, 14/08/2015,1200000,1200000
143,4333100,430241, 19/08/2015,1350000,1350000
144,4333738,271424, 20/08/2015,1025000,1025000
144,3856975,452711, 20/08/2015,1625000,1600000
143,3014215,273640, 19/08/2015,1200000,1200000
143,3155803,250100, 19/08/2015,1470000,1470000
138,4331850,200397, 14/08/2015,524000,524000
138,4331597,201006, 14/08/2015,1100000,1100000
138,4331832,198584, 14/08/2015,550000,550000
143,4333177,496642, 19/08/2015,1200000,0
143,4333177,496642, 19/08/2015,400000,1600000
138,4331738,247778, 14/08/2015,1000000,0
138,4331738,247778, 14/08/2015,350000,1350000
129,3592063,444648, 05/08/2015,1691000,1691000
148,3974535,275150, 24/08/2015,110500,110500
139,4071132,169110, 15/08/2015,615000,615000
148,4335608,334022, 24/08/2015,549900,549900
146,3545391,227106, 22/08/2015,820438,820438
121,4325543,108759, 28/07/2015,565000,565000
148,4335606,252281, 24/08/2015,879900,879900
139,3164238,256774, 15/08/2015,1349000,1349000
145,4334293,694301, 21/08/2015,982876,982876
148,3303777,260265, 24/08/2015,1279900,1279900
148,3831320,556804, 24/08/2015,580000,580000
127,4327964,549222, 03/08/2015,1011999,1011999
148,3238561,534311, 24/08/2015,1269900,1269900
146,4333095,146218, 22/08/2015,753214,753214
117,4323405,349315, 24/07/2015,1250000,1250000
145,4334280,206835, 21/08/2015,1600000,1600000
145,4334342,633221, 21/08/2015,1518000,1518000
117,4138761,337573, 24/07/2015,1200000,1200000
118,4323930,90427, 25/07/2015,632000,632000
148,4335545,246736, 24/08/2015,359900,359900
148,4335546,330095, 24/08/2015,1525900,1525900
148,3974535,275150, 24/08/2015,349900,349900
148,4094278,103195, 24/08/2015,525000,0
148,4094278,103195, 24/08/2015,425000,950001
148,3937915,237394, 24/08/2015,1444915,1444915
148,4335541,521341, 24/08/2015,1320000,1320000
117,4323439,340916, 24/07/2015,1500000,1500000
148,4335601,191593, 24/08/2015,1100000,1100000
148,612429,490664, 24/08/2015,463000,463000
107,4318468,335326, 14/07/2015,581000,0
107,4318468,335326, 14/07/2015,448000,1029000
148,4058066,215082, 24/08/2015,340600,340600
148,4335431,621790, 24/08/2015,849900,849900
148,4335448,242510, 24/08/2015,1499999,1499999
148,3070461,288254, 24/08/2015,1301159,1301159
148,3981353,586261, 24/08/2015,825500,825500
148,4335339,125670, 24/08/2015,1597800,1597800
148,579333,594579, 24/08/2015,543300,543300
148,591022,612980, 24/08/2015,1600000,1600000
145,4131503,463165, 21/08/2015,389520,389520
145,3632283,447094, 21/08/2015,708037,708037
145,4334233,835229, 21/08/2015,820886,820886
145,3847314,456303, 21/08/2015,769199,769199
145,3664501,497323, 21/08/2015,1393615,1393615
145,4186582,202338, 21/08/2015,918500,918500
145,3580920,507061, 21/08/2015,1700000,1700000
145,3655067,447248, 21/08/2015,1000000,1000000
145,3579610,443703, 21/08/2015,769952,384352
145,4315431,811949, 21/08/2015,427496,427496
145,4333784,465236, 21/08/2015,1500000,1500000
145,4147896,424629, 21/08/2015,1488684,1488684
145,589908,613150, 21/08/2015,667515,667515
144,3318916,452880, 20/08/2015,340000,340000
144,4333714,536767, 20/08/2015,1600000,1600000
144,3318916,452880, 20/08/2015,526000,526000
144,4333659,424030, 20/08/2015,558169,558169
144,4304682,443268, 20/08/2015,893000,893000
144,4333639,468614, 20/08/2015,368799,368799
144,4325596,824054, 20/08/2015,103672,103672
144,4333336,503588, 20/08/2015,495536,495536
144,4333287,86338, 20/08/2015,1600000,1600000
144,4333268,196093, 20/08/2015,844843,844843
143,3117367,562215, 19/08/2015,1215000,1215000
144,3163926,506721, 20/08/2015,991732,991732
143,560473,556280, 19/08/2015,498000,498000
144,4333261,426219, 20/08/2015,1513917,1513917
143,4333036,419852, 19/08/2015,1506500,1506500
144,4333260,834214, 20/08/2015,1697607,1697607
143,3750122,530973, 19/08/2015,877555,877555
143,4332980,426179, 19/08/2015,1600000,1600000
143,4268563,614183, 19/08/2015,553878,553878
143,4332843,483032, 19/08/2015,1600000,1600000
143,4039983,431793, 19/08/2015,716911,716911
143,642935,614188, 19/08/2015,1474908,1474908
143,643434,114786, 19/08/2015,973080,973080
143,4333152,440686, 19/08/2015,529011,529011
143,4333143,833828, 19/08/2015,1398032,1398032
143,4333142,832183, 19/08/2015,1599840,1599840
143,4333110,479841, 19/08/2015,1600000,1600000
143,590239,606702, 19/08/2015,1600000,1600000
143,4312673,126163, 19/08/2015,350000,350000
143,4333029,833457, 19/08/2015,1444055,1444055
143,3090212,520580, 19/08/2015,718200,718200
143,3659444,441902, 19/08/2015,822063,822063
146,4334686,211375, 22/08/2015,1600000,1600000
146,4330595,590045, 22/08/2015,257999,257999
142,4332649,833481, 18/08/2015,1600000,1600000
146,3204769,590052, 22/08/2015,437800,437800
142,4262279,140449, 18/08/2015,946000,946000
146,3655067,447248, 22/08/2015,146000,146000
142,4332601,50189, 18/08/2015,1600000,1600000
145,3946850,209356, 21/08/2015,802000,802000
142,4332544,64049, 18/08/2015,798936,798936
145,4075790,432456, 21/08/2015,725000,725000
142,4332537,149996, 18/08/2015,972541,972541
145,3206783,481195, 21/08/2015,1444999,1444999
142,3261916,462771, 18/08/2015,1025839,1025839
145,4333794,808456, 21/08/2015,1600000,1600000
142,4332517,537435, 18/08/2015,798336,798336
144,3995748,441755, 20/08/2015,1140000,1140000
142,3949254,561919, 18/08/2015,1408000,1408000
144,3737488,602280, 20/08/2015,287500,287500
142,4332499,169957, 18/08/2015,1458400,1458400
143,4333046,523299, 19/08/2015,1160000,1160000
142,3642613,221797, 18/08/2015,1697283,1697283
143,4332964,475759, 19/08/2015,1600000,1600000
142,3254141,620032, 18/08/2015,1423219,1423219
143,3957663,424544, 19/08/2015,1700000,1700000
142,4332426,625224, 18/08/2015,1359670,1359670
143,3570290,488966, 19/08/2015,1143200,1143200
143,3121607,522853, 19/08/2015,1700000,1700000
143,4332819,589203, 19/08/2015,1600000,1600000
142,3490498,557747, 18/08/2015,1123873,1123873
139,4266580,202389, 15/08/2015,283001,283001
139,3842658,590981, 15/08/2015,402057,402057
139,3669682,229847, 15/08/2015,600000,600000
139,3346424,507184, 15/08/2015,191100,191100
138,4331513,828770, 14/08/2015,1605000,1605000
138,4331829,531749, 14/08/2015,1600000,1600000
138,4331822,531722, 14/08/2015,1600000,1600000
137,3250703,546382, 13/08/2015,930900,930900
137,3683314,438525, 13/08/2015,1345000,1345000
137,4331020,215397, 13/08/2015,1600000,1600000
137,3059101,542230, 13/08/2015,100000,100000
137,4044684,226861, 13/08/2015,877722,877722
137,3057148,477726, 13/08/2015,129999,129999
137,4330959,831565, 13/08/2015,1550000,1550000
137,4330950,483154, 13/08/2015,1600000,1600000
137,4330935,107936, 13/08/2015,1600000,1600000
136,3091086,468084, 12/08/2015,1570000,1570000
136,3779844,483891, 12/08/2015,175419,0
136,3779844,483891, 12/08/2015,800000,0
136,3779844,483891, 12/08/2015,175419,1150837
136,4075558,474894, 12/08/2015,462000,462000
136,4330498,432106, 12/08/2015,1600000,1600000
136,4330494,510805, 12/08/2015,1600000,1600000
136,4330474,796829, 12/08/2015,1600000,1600000
136,3866971,453795, 12/08/2015,213000,213000
139,4332172,216248, 15/08/2015,1700000,1600000
136,4330400,455246, 12/08/2015,1600000,1600000
135,4211121,231664, 11/08/2015,969999,969999
138,3569948,464712, 14/08/2015,1170000,1170000
135,590469,612942, 11/08/2015,1399999,1399999
138,3261746,561899, 14/08/2015,1000000,1000000
135,3088243,587638, 11/08/2015,1416281,1416281
138,586392,498861, 14/08/2015,464921,464921
129,3515077,593523, 05/08/2015,852300,852300
137,3141246,265764, 13/08/2015,689999,0
137,3141246,265764, 13/08/2015,459999,1149998
138,553278,534633, 14/08/2015,416538,416538
148,4335216,491436, 24/08/2015,596400,596400
138,4326647,84789, 14/08/2015,100000,100000
138,3077466,450123, 14/08/2015,1101458,1101458
138,4331409,832185, 14/08/2015,1163840,1163840
138,4162549,515063, 14/08/2015,773680,773680
138,3283336,504063, 14/08/2015,1284137,1284137
138,3989880,178095, 14/08/2015,1700000,1700000
138,4331372,423587, 14/08/2015,1582025,1582025
138,3605844,433916, 14/08/2015,980218,980218
138,4331365,500395, 14/08/2015,1600000,1600000
137,4147377,518360, 13/08/2015,322232,322232
137,4054303,223678, 13/08/2015,633528,633528
137,4331254,831987, 13/08/2015,1600000,1600000
137,4331245,831906, 13/08/2015,726418,726418
137,4331191,208932, 13/08/2015,1600000,1600000
143,4334007,144676, 19/08/2015,800001,800001
137,4039138,496612, 13/08/2015,872191,872191
143,4333990,144682, 19/08/2015,800001,800001
137,3660510,591258, 13/08/2015,599036,599036
145,4330087,109055, 21/08/2015,550000,550000
137,4328968,794290, 13/08/2015,122006,122006
144,4333966,152549, 20/08/2015,800001,800001
137,3669682,229847, 13/08/2015,1100000,1100000
143,4333854,144680, 19/08/2015,800001,800001
136,3562173,515920, 12/08/2015,842412,842412
143,4333325,206429, 19/08/2015,1400000,1400000
136,4330639,91369, 12/08/2015,1459792,1459792
143,4333307,144669, 19/08/2015,370000,370000
136,4330616,521342, 12/08/2015,1594000,1594000
143,4333291,71746, 19/08/2015,700000,700000
143,4333278,144668, 19/08/2015,700000,700000
136,4330595,590045, 12/08/2015,1341645,1341645
136,4306511,509778, 12/08/2015,718015,718015
138,4151692,167567, 14/08/2015,435700,435700
136,584618,87944, 12/08/2015,1079335,1079335
136,640454,516718, 12/08/2015,713751,713751
145,3063593,315523, 21/08/2015,860316,860316
136,644987,580697, 12/08/2015,181032,181032
136,3913825,483978, 12/08/2015,100000,100000
136,4075643,447714, 12/08/2015,100000,100000
145,4334228,686138, 21/08/2015,1253470,1253470
136,3914779,429025, 12/08/2015,100000,100000
144,4333310,432867, 20/08/2015,1001000,1001000
136,3224100,512772, 12/08/2015,1129745,1129745
142,623227,527812, 18/08/2015,1324000,1324000
136,4330366,425613, 12/08/2015,1600000,1600000
135,4330224,463606, 11/08/2015,912598,912598
145,3664214,199489, 21/08/2015,1088310,1088310
145,4334178,831655, 21/08/2015,1499972,1499972
135,630685,626906, 11/08/2015,1380281,1380281
137,555148,504593, 13/08/2015,200000,200000
135,622711,504019, 11/08/2015,207130,207130
127,3008996,478060, 03/08/2015,370000,370000
148,3026608,293665, 24/08/2015,929900,929900
148,4335309,69472, 24/08/2015,659459,659459
143,4333042,222718, 19/08/2015,1107000,1107000
125,628847,617982, 01/08/2015,1600000,1600000
148,3118966,265238, 24/08/2015,449450,449450
148,3133836,580481, 24/08/2015,463500,463500
134,3124497,589600, 10/08/2015,1402090,1402090
134,3337768,589687, 10/08/2015,774871,774871
134,4329918,830608, 10/08/2015,1198065,1198065
134,3511470,453964, 10/08/2015,403884,403884
134,3263088,593424, 10/08/2015,879921,879921
134,3521532,432247, 10/08/2015,1600000,1600000
134,4329909,830309, 10/08/2015,1600000,1600000
134,4329908,470982, 10/08/2015,850619,850619
134,4329907,590690, 10/08/2015,1600000,1600000
134,4329906,455115, 10/08/2015,1600000,1600000
134,4329904,829952, 10/08/2015,1242490,1242490
134,3700527,504645, 10/08/2015,1585960,1585960
134,3937525,177416, 10/08/2015,1600000,1600000
134,3291080,562194, 10/08/2015,428282,428282
134,3291080,562194, 10/08/2015,1032700,1032700
134,3812954,429683, 10/08/2015,1634774,1634774
134,4329734,453128, 10/08/2015,961773,961773
134,3913825,483978, 10/08/2015,1134139,1134139
134,4051403,507288, 10/08/2015,855000,855000
134,577011,478142, 10/08/2015,1582681,1582681
148,4335293,75673, 24/08/2015,1500000,1500000
134,3851585,478331, 10/08/2015,1595135,1595135
132,4329415,829942, 08/08/2015,1595088,1595088
130,4329218,829940, 06/08/2015,1600000,1600000
130,587264,228310, 06/08/2015,1659609,1659609
130,4328888,460019, 06/08/2015,839360,839360
129,4055569,178032, 05/08/2015,727271,727271
129,4328494,444347, 05/08/2015,705012,705012
148,573911,557845, 24/08/2015,1440000,1440000
148,636511,622124, 24/08/2015,1325900,1325900
148,3666909,312695, 24/08/2015,343889,343889
148,4051600,505715, 24/08/2015,527700,527700
148,564836,511605, 24/08/2015,754000,754000
148,4334996,476664, 24/08/2015,1230000,1230000
146,3254512,576245, 22/08/2015,700000,700000
146,3608481,584643, 22/08/2015,915400,915400
146,4004107,51492, 22/08/2015,542000,542000
145,4057600,518771, 21/08/2015,1700000,1700000
145,3339305,489012, 21/08/2015,1510000,1510000
144,3575787,51492, 20/08/2015,1600000,1600000
143,4332827,833307, 19/08/2015,1649999,1649999
143,627389,548085, 19/08/2015,499999,499999
143,3521656,554299, 19/08/2015,1700000,1700000
137,4331009,431194, 13/08/2015,1000000,1000000
148,3777535,504874, 24/08/2015,964780,964780
137,4330984,423575, 13/08/2015,1396521,1396521
137,3971428,430764, 13/08/2015,850000,850000
137,4330965,831482, 13/08/2015,1600000,1600000
148,647143,564450, 24/08/2015,1206900,1206900
120,4325405,140815, 27/07/2015,1373908,1373908
148,582080,471360, 24/08/2015,1704000,1700000
123,3275964,543174, 30/07/2015,1600000,1600000
118,4324193,507860, 25/07/2015,1200000,1200000
114,4321261,465753, 21/07/2015,1499999,1499999
111,3655033,456199, 18/07/2015,1577000,1577000
109,626185,549708, 16/07/2015,1399999,1399999
108,3929166,454394, 15/07/2015,836460,836460
100,4316032,512475, 07/07/2015,1499999,1499999
94,4313713,438254, 01/07/2015,1022147,1022147
148,4335241,524049, 24/08/2015,1319000,1319000
148,3665906,223814, 24/08/2015,859799,859799
146,4334529,327646, 22/08/2015,1113511,1113511
148,4335233,471250, 24/08/2015,1490853,1490853
144,3561442,335141, 20/08/2015,479600,0
144,3561442,335141, 20/08/2015,117600,597200
148,3702884,340692, 24/08/2015,654000,654000
148,4053438,161103, 24/08/2015,680000,680000
148,4335220,419464, 24/08/2015,1604300,1600000
145,3612315,396363, 21/08/2015,1600000,1600000
148,3771367,252259, 24/08/2015,799000,799000
148,4107610,345556, 24/08/2015,1600000,1600000
144,3962221,401429, 20/08/2015,1602000,1600000
148,3945272,173353, 24/08/2015,1490854,1490854
148,4335214,836068, 24/08/2015,1509000,1509000
142,3351865,220337, 18/08/2015,1096400,1096400
142,3318411,619094, 18/08/2015,1068480,1068480
142,4258429,482690, 18/08/2015,1068480,1068480
142,4332475,219006, 18/08/2015,500000,500000
138,3309192,447955, 14/08/2015,1068480,1068480
122,4325992,621425, 29/07/2015,1096400,1096400
148,4335199,457752, 24/08/2015,1245391,1245391
128,4326483,106758, 04/08/2015,900000,900000
148,3550556,252879, 24/08/2015,1210815,1199686
148,4335198,607232, 24/08/2015,1598800,1598800
121,3214046,571563, 28/07/2015,1600000,1600000
148,3806012,323639, 24/08/2015,862772,862772
148,3923839,457761, 24/08/2015,689250,689250
148,4335191,192410, 24/08/2015,1596000,1596000
148,589346,206991, 24/08/2015,937768,937768
146,4003664,160427, 22/08/2015,1183188,1183188
145,4334040,135721, 21/08/2015,435952,435952
139,3603663,466367, 15/08/2015,1510359,1510359
132,3771062,165256, 08/08/2015,895209,895209
128,549799,584657, 04/08/2015,810399,810399
122,561622,578567, 29/07/2015,1613178,1272777
148,615507,502565, 24/08/2015,460000,460000
148,4135344,431099, 24/08/2015,1700000,1700000
148,3953477,618559, 24/08/2015,1430301,1430301
148,3026805,575567, 24/08/2015,979000,979000
145,3303005,603048, 21/08/2015,1071895,882895
148,3248750,556565, 24/08/2015,924600,0
148,3248750,556565, 24/08/2015,150000,0
148,3248750,556565, 24/08/2015,99000,1173600
144,4333401,546338, 20/08/2015,888778,888778
146,3868211,437361, 22/08/2015,372586,372586
144,3018324,210674, 20/08/2015,641111,641111
146,641998,479437, 22/08/2015,964444,0
146,641998,479437, 22/08/2015,635556,1600000
144,4333262,481225, 20/08/2015,1256999,1256999
146,3289453,452658, 22/08/2015,924600,0
146,3289453,452658, 22/08/2015,150000,0
146,3289453,452658, 22/08/2015,99000,1173600
143,4333062,833911, 19/08/2015,1600000,1600000
143,3598943,547282, 19/08/2015,1444333,1444333
146,4334703,829176, 22/08/2015,312001,312001
148,3054212,358362, 24/08/2015,1600000,1600000
143,1128764,417455, 19/08/2015,1500000,1500000
143,4332792,438289, 19/08/2015,445000,445000
142,3048904,416529, 18/08/2015,1500000,1500000
144,3222829,389279, 20/08/2015,1017600,1017600
142,4332441,434631, 18/08/2015,1465000,1465000
146,3903934,533795, 22/08/2015,1166174,0
146,3903934,533795, 22/08/2015,339300,1505474
139,3553188,451350, 15/08/2015,886666,0
139,3553188,451350, 15/08/2015,688680,1575346
148,3133742,527024, 24/08/2015,366800,366800
139,3665574,578447, 15/08/2015,886666,886666
145,3815147,439124, 21/08/2015,1455031,1455031
